"Title","Description","Image","Image Alt Text","ID","Created Date","Updated Date","Owner","Publish Date","Unpublish Date","Status"
"Canyon Cove",,"wix:image://v1/866235_e366061b4a034d3b8043096168a3aca2~mv2.jpg/TEM_Flooring_CanyonCoveCarpet_110725.jpg#originWidth=1080&originHeight=810",,"eaa2fea0-96d6-42c0-a9f1-ed7f3d359f9e",2026-04-20T21:37:56Z,2026-04-20T21:38:22Z,"86623596-2b11-4ff5-aa33-cf74cb1ae58a",2026-04-20T21:37:54Z,,"PUBLISHED"
