"Title","Description","Image","Image Alt Text","ID","Created Date","Updated Date","Owner","Publish Date","Unpublish Date","Status"
"Grant Beige","<p class=""font_8"">interior paint</p>","wix:image://v1/866235_c2413993af8e445d972ca975fcdfd07a~mv2.jpg/grant_beige.jpg#originWidth=822&originHeight=822",,"d9f275ca-82b4-49a1-8a3d-264cf5da6f63",2026-04-20T20:00:20Z,2026-04-20T20:01:11Z,"86623596-2b11-4ff5-aa33-cf74cb1ae58a",2026-04-20T19:59:58Z,,"PUBLISHED"
"Karsten White","<p class=""font_8"">interior paint</p>","wix:image://v1/866235_ebb0abc28ad8484ba627f7c2964f62d3~mv2.jpg/karsten_white.jpg#originWidth=773&originHeight=773",,"e638fb05-8b85-400c-8b76-1cd1bf3cda4f",2026-04-20T20:00:33Z,2026-04-20T20:01:23Z,"86623596-2b11-4ff5-aa33-cf74cb1ae58a",2026-04-20T19:59:58Z,,"PUBLISHED"
